h1 > small: ASTR E-80, span #0: Planets, Moons, and the Search for Alien Life, span #1: Fall term 2017 | CRN 15072, span #2: On campus only, span #3: Thursdays, 5:30-7:30 pm, span #4: Geological Museum 103A, span #5: Aug. 31, 2017, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-10, span #0: Introduction to Biochemistry, span #1: Fall term 2017 | CRN 14563, span #2: On campus only, span #3: Fridays, 5:30-7:30 pm, span #4: Science Center Hall B, span #5: Sep. 1, 2017, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-10, span #0: Introduction to Biochemistry, span #1: Spring Term 2018 | CRN 24316, span #2: Online only, span #3: On Demand, span #4: Jan. 26, 2018, span #5: Noncredit: $1550, span #6: Undergraduate credit: $1550, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: BIOS E-102, span #0: Newsworthy Topics in the Life Sciences, span #1: Spring Term 2018 | CRN 23074, span #2: Online only, span #3: On Demand, span #4: Noncredit: $1550, span #5: Undergraduate credit: $1550, span #6: Graduate credit: $2700, span #7: Credits: 4
h1 > small: BIOS E-107, span #0: Introduction to Medical Neuroscience, span #1: Spring Term 2018 | CRN 24579, span #2: On campus only, span #3: Mondays, 7:40-9:40 pm, span #4: Harvard Hall 201, span #5: Jan. 22, 2018, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-116, span #0: Principles of Marine Biology, span #1: Fall term 2017 | CRN 14458, span #2: On campus only, span #3: Thursdays, 7:40-9:40 pm, span #4: Sever Hall 102, span #5: Aug. 31, 2017, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-118, span #0: Deep Sea Biology, span #1: Fall term 2017 | CRN 15167, span #2: On campus only, span #3: Noncredit: $900, span #4: Undergraduate credit: $1550, span #5: Graduate credit: $2700, span #6: Credits: 4
h1 > small: BIOS E-118, span #0: Deep Sea Biology, span #1: Spring Term 2018 | CRN 24171, span #2: Online (live) web conference, span #3: Thursdays, 5:30-7:30 pm, span #4: Jan. 25, 2018, span #5: Noncredit: $1550, span #6: Undergraduate credit: $1550, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: BIOS E-12, span #0: Principles and Techniques of Molecular Biology, span #1: Spring Term 2018 | CRN 22965, span #2: On campus only, span #3: Tuesdays, 7:40-9:40 pm, span #4: Science Center Hall E, span #5: Jan. 23, 2018, span #6: Undergraduate credit: $1550, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: BIOS E-120, span #0: Trees and Forests in New England, span #1: Spring Term 2018 | CRN 25157, span #2: On campus only, span #3: Thursdays, 5:30-7:30 pm, span #4: Sever Hall 206, span #5: Jan. 25, 2018, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-123, span #0: Reproductive Biology: Physiological, Evolutionary, and Behavioral Aspects, span #1: Fall term 2017 | CRN 15043, span #2: On campus with online option, span #3: Wednesdays, 5:30-7:30 pm, span #4: 1 Story Street 303, span #5: Aug. 30, 2017, span #6: Noncredit: $1550, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-129, span #0: Stem Cell and Regenerative Biology, span #1: Fall term 2017 | CRN 14001, span #2: On campus with online option, span #3: Thursdays, 7:40-9:40 pm, span #4: Maxwell-Dworkin G125, span #5: Aug. 31, 2017, span #6: Noncredit: $1550, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-14, span #0: Principles of Genetics, span #1: Spring Term 2018 | CRN 22962, span #2: On campus only, span #3: Mondays, 5:30-7:30 pm, span #4: Harvard Hall 201, span #5: Jan. 22, 2018, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-152, span #0: Plant Genetic Engineering for Medicine, Agriculture, and the Environment, span #1: Spring Term 2018 | CRN 25032, span #2: Online (live) web conference, span #3: Tuesdays, 5:10-7:10 pm, span #4: Jan. 23, 2018, span #5: Noncredit: $1550, span #6: Undergraduate credit: $1550, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: BIOS E-155, span #0: Medical Microbiology, span #1: Spring Term 2018 | CRN 24224, span #2: On campus only, span #3: Tuesdays, 5:30-7:30 pm, span #4: Harvard Hall 201, span #5: Jan. 23, 2018, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-157, span #0: Viruses and Immunity: A Molecular Arms Race, span #1: Spring Term 2018 | CRN 25011, span #2: On campus with online option, span #3: Mondays, 7:40-9:40 pm, span #4: Maxwell-Dworkin G125, span #5: Jan. 22, 2018, span #6: Noncredit: $1550, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-16, span #0: Cell Biology, span #1: Spring Term 2018 | CRN 22958, span #2: On campus only, span #3: Wednesdays, 5:30-7:30 pm, span #4: Science Center Hall E, span #5: Jan. 24, 2018, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-162A, span #0: Human Pathophysiology I, span #1: Fall term 2017 | CRN 15353, span #2: On campus only, span #3: Mondays, 5:30-7:30 pm, span #4: Francois-Xavier Bagnoud Building, 651 Huntington Avenue G-13, span #5: Aug. 28, 2017, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-163, span #0: Human Endocrine Physiology, span #1: Fall term 2017 | CRN 15044, span #2: On campus with online option, span #3: Thursdays, 5:30-7:30 pm, span #4: 1 Story Street 304, span #5: Aug. 31, 2017, span #6: Noncredit: $1550, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-179, span #0: Gene Expression: A Hands-on Approach, span #1: January session | CRN 24205, span #2: On campus only, span #3: Tuesdays, Thursdays, 5:30-8:30 pm, span #4: Northwest Science Building 152, span #5: Jan. 2, 2018, span #6: Undergraduate credit: $1150, span #7: Graduate credit: $1800, span #8: Credits: 2
h1 > small: BIOS E-18, span #0: Evolution, span #1: Fall term 2017 | CRN 14330, span #2: On campus with online option, span #3: Mondays, 1-3 pm, span #4: 1 Story Street 306, span #5: Aug. 28, 2017, span #6: Noncredit: $1550, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-185, span #0: Gene Therapy and Gene Editing, span #1: Fall term 2017 | CRN 15036, span #2: On campus only, span #3: Wednesdays, 5:30-7:30 pm, span #4: Harvard Hall 202, span #5: Aug. 30, 2017, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-1A, span #0: Introduction to Molecular and Cellular Biology, span #1: Fall term 2017 | CRN 13096, span #2: On campus only, span #3: Mondays, Wednesdays, 7:40-9:40 pm, span #4: Science Center Hall D, span #5: Aug. 28, 2017, span #6: Undergraduate credit: $1550, span #7: Credits: 4
h1 > small: BIOS E-1B, span #0: Introduction to Organismic and Evolutionary Biology, span #1: Spring Term 2018 | CRN 22957, span #2: On campus only, span #3: Mondays, Wednesdays, 7:40-9:40 pm, span #4: Science Center Hall D, span #5: Jan. 22, 2018, span #6: Undergraduate credit: $1550, span #7: Credits: 4
h1 > small: BIOS E-200, span #0: Proseminar: Graduate Research Methods and Scholarly Writing in the Biological Sciences, span #1: Fall term 2017 | CRN 13092, span #2: On campus only, span #3: Tuesdays, 7:40-9:40 pm, span #4: Sever Hall 104, span #5: Aug. 29, 2017, span #6: Graduate credit: $2700, span #7: Credits: 4
h1 > small: BIOS E-200, span #0: Proseminar: Graduate Research Methods and Scholarly Writing in the Biological Sciences, span #1: Spring Term 2018 | CRN 22950, span #2: On campus only, span #3: Thursdays, 7:40-9:40 pm, span #4: Sever Hall 112, span #5: Jan. 25, 2018, span #6: Graduate credit: $2700, span #7: Credits: 4
h1 > small: BIOS E-204, span #0: Developmental and Regenerative Biology, span #1: Fall term 2017 | CRN 14278, span #2: On campus only, span #3: Graduate credit: $2700, span #4: Credits: 4
h1 > small: BIOS E-206, span #0: Principles of Forensic Science, span #1: Spring Term 2018 | CRN 25124, span #2: On campus only, span #3: Tuesdays, 5:30-7:30 pm, span #4: Room to be announced, span #5: Jan. 23, 2018, span #6: Graduate credit: $2700, span #7: Credits: 4
h1 > small: BIOS E-210, span #0: Neurobiology of Circadian Rhythms: Regulation of Physiological Systems and Involvement in Disease States, span #1: Fall term 2017 | CRN 15073, span #2: On campus only, span #3: Thursdays, 7:40-9:40 pm, span #4: Sever Hall 112, span #5: Aug. 31, 2017, span #6: Graduate credit: $2700, span #7: Credits: 4
h1 > small: BIOS E-232, span #0: Neurobiology of Emotion and Psychiatric Illnesses, span #1: Spring Term 2018 | CRN 23451, span #2: On campus only, span #3: Thursdays, 7:40-9:40 pm, span #4: Sever Hall 111, span #5: Jan. 25, 2018, span #6: Graduate credit: $2700, span #7: Credits: 4
h1 > small: BIOS E-240, span #0: Biochemical and Physiological Adaptation of Microbes, span #1: Spring Term 2018 | CRN 23825, span #2: On campus only, span #3: Wednesdays, 5:30-7:30 pm, span #4: Northwest Science Building B109, span #5: Jan. 24, 2018, span #6: Graduate credit: $2700, span #7: Credits: 4
h1 > small: BIOS E-27, span #0: Invertebrate Zoology, span #1: Spring Term 2018 | CRN 25150, span #2: On campus with online option, span #3: Tuesdays, 5:30-7:30 pm, span #4: 1 Story Street 306, span #5: Jan. 23, 2018, span #6: Noncredit: $1550, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-30, span #0: Epigenetics and Gene Regulation, span #1: Spring Term 2018 | CRN 24705, span #2: On campus only, span #3: Wednesdays, 7:40-9:40 pm, span #4: Sever Hall 206, span #5: Jan. 24, 2018, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-40, span #0: Introduction to Proteomics, span #1: Fall term 2017 | CRN 13099, span #2: On campus with online option, span #3: Tuesdays, 7:40-9:40 pm, span #4: 1 Story Street 307, span #5: Aug. 29, 2017, span #6: Noncredit: $1550, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-45, span #0: Introduction to Genomics, span #1: Spring Term 2018 | CRN 23605, span #2: Online only, span #3: On Demand, span #4: Noncredit: $1550, span #5: Undergraduate credit: $1550, span #6: Graduate credit: $2700, span #7: Credits: 4
h1 > small: BIOS E-47, span #0: Genetics, Genomics, and Evolution, span #1: Fall term 2017 | CRN 15515, span #2: On campus with online option, span #3: Tuesdays, 5:30-7:30 pm, span #4: 1 Story Street 304, span #5: Aug. 29, 2017, span #6: Noncredit: $1550, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-497, span #0: Crafting the Thesis Proposal in Biology Tutorial, span #1: Fall term 2017 | CRN 15474, span #2: Online only, span #3: On Demand, span #4: Aug. 28, 2017, span #5: Graduate credit: $2700, span #6: Credits: 4
h1 > small: BIOS E-497, span #0: Crafting the Thesis Proposal in Biology Tutorial, span #1: Spring Term 2018 | CRN 25096, span #2: Online only, span #3: On Demand, span #4: Jan. 22, 2018, span #5: Graduate credit: $2700, span #6: Credits: 4
h1 > small: BIOS E-50, span #0: Neurobiology, span #1: Fall term 2017 | CRN 13097, span #2: On campus only, span #3: Wednesdays, 5:30-7:30 pm, span #4: Science Center Hall E, span #5: Aug. 30, 2017, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-55, span #0: Developmental Biology, span #1: Spring Term 2018 | CRN 22959, span #2: On campus only, span #3: Tuesdays, 7:40-9:40 pm, span #4: Science Center B-10, span #5: Jan. 23, 2018, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-60, span #0: Immunology, span #1: Spring Term 2018 | CRN 23186, span #2: On campus with online option, span #3: Thursdays, 5:30-7:30 pm, span #4: Maxwell-Dworkin G115, span #5: Jan. 25, 2018, span #6: Noncredit: $1550, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-65C, span #0: Human Anatomy and Physiology I, span #1: Fall term 2017 | CRN 13387, span #2: On campus only, span #3: Mondays, 5:30-7:30 pm, span #4: Science Center Hall D, span #5: Aug. 28, 2017, span #6: Undergraduate credit: $1550, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: BIOS E-65D, span #0: Human Anatomy and Physiology II, span #1: Spring Term 2018 | CRN 23232, span #2: On campus only, span #3: Mondays, 5:30-7:30 pm, span #4: Science Center Hall C, span #5: Jan. 22, 2018, span #6: Undergraduate credit: $1550, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: BIOS E-66, span #0: Sports Physiology, span #1: Spring Term 2018 | CRN 24683, span #2: On campus with online option, span #3: Mondays, 3-5 pm, span #4: 1 Story Street 304, span #5: Jan. 22, 2018, span #6: Noncredit: $1550, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOS E-70, span #0: Introduction to Epidemiology, span #1: Spring Term 2018 | CRN 24809, span #2: On campus only, span #3: Thursdays, 5:30-7:30 pm, span #4: Emerson Hall 101, span #5: Jan. 25, 2018, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: BIOT E-100, span #0: Introduction to Bioinformatics, span #1: Fall term 2017 | CRN 14566, span #2: On campus only, span #3: Mondays, 7:40-9:40 pm, span #4: 53 Church Street 202, span #5: Aug. 28, 2017, span #6: Undergraduate credit: $1550, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: BIOT E-105, span #0: Bioinformatics: Fundamentals of Sequence Analysis, span #1: Spring Term 2018 | CRN 24434, span #2: Online (live) web conference, span #3: Tuesdays, 7:20-9:20 pm, span #4: Jan. 23, 2018, span #5: Noncredit: $1550, span #6: Undergraduate credit: $1550, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: BIOT E-120, span #0: Ethics and Trends in Biotechnology, span #1: Fall term 2017 | CRN 15456, span #2: On campus only, span #3: Wednesdays, 7:40-9:40 pm, span #4: Sever Hall 110, span #5: Aug. 30, 2017, span #6: Graduate credit: $2700, span #7: Credits: 4
h1 > small: BIOT E-120, span #0: Ethics and Trends in Biotechnology, span #1: Spring Term 2018 | CRN 25195, span #2: Online (live) web conference, span #3: Tuesdays, 7:40-9:40 pm, span #4: Jan. 23, 2018, span #5: Graduate credit: $2700, span #6: Credits: 4
h1 > small: BIOT E-200, span #0: Proseminar: Graduate Research Methods and Scholarly Writing in Biotechnology, span #1: Fall term 2017 | CRN 13645, span #2:  | Section 1, span #3: On campus only, span #4: Mondays, 5:30-7:30 pm, span #5: Northwest Science Building B109, span #6: Aug. 28, 2017, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: BIOT E-200, span #0: Proseminar: Graduate Research Methods and Scholarly Writing in Biotechnology, span #1: Fall term 2017 | CRN 14719, span #2:  | Section 2, span #3: Online (live) web conference, span #4: Tuesdays, 5:10-7:10 pm, span #5: Aug. 29, 2017, span #6: Graduate credit: $2700, span #7: Credits: 4
h1 > small: BIOT E-200, span #0: Proseminar: Graduate Research Methods and Scholarly Writing in Biotechnology, span #1: Spring Term 2018 | CRN 23457, span #2: On campus only, span #3: Mondays, 7:40-9:40 pm, span #4: Northwest Science Building B109, span #5: Jan. 22, 2018, span #6: Graduate credit: $2700, span #7: Credits: 4
h1 > small: BIOT E-205, span #0: Drug Discovery, Project Design, and Management, span #1: Spring Term 2018 | CRN 25119, span #2: On campus only, span #3: Mondays, 5:30-7:30 pm, span #4: Science Center 110, span #5: Jan. 22, 2018, span #6: Noncredit: $900, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: BIOT E-215, span #0: Clinical Trial Research, span #1: Fall term 2017 | CRN 14495, span #2: On campus only, span #3: Tuesdays, 5:30-7:30 pm, span #4: Boylston Hall 105, span #5: Aug. 29, 2017, span #6: Noncredit: $900, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: BIOT E-225, span #0: Biomedical Product Development, span #1: Spring Term 2018 | CRN 23984, span #2: Online (live) web conference, span #3: Wednesdays, 5:10-7:10 pm, span #4: Jan. 24, 2018, span #5: Noncredit: $1550, span #6: Graduate credit: $2700, span #7: Credits: 4
h1 > small: BIOT E-230, span #0: Structure and Function of Human Monoclonal Antibodies, span #1: Fall term 2017 | CRN 15040, span #2: On campus only, span #3: Wednesdays, 5:30-7:30 pm, span #4: Sever Hall 103, span #5: Aug. 30, 2017, span #6: Noncredit: $900, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: BIOT E-497, span #0: Crafting the Thesis Proposal in Biotechnology or Bioengineering and Nanotechnology Tutorial, span #1: Fall term 2017 | CRN 15476, span #2: Online only, span #3: On Demand, span #4: Aug. 28, 2017, span #5: Graduate credit: $2700, span #6: Credits: 4
h1 > small: BIOT E-497, span #0: Crafting the Thesis Proposal in Biotechnology or Bioengineering and Nanotechnology Tutorial, span #1: Spring Term 2018 | CRN 25097, span #2: Online only, span #3: On Demand, span #4: Jan. 22, 2018, span #5: Graduate credit: $2700, span #6: Credits: 4
h1 > small: BIOT E-599, span #0: Biotechnology Capstone, span #1: Spring Term 2018 | CRN 25061, span #2: Online (live) web conference, span #3: Graduate credit: $2700, span #4: Credits: 4
h1 > small: CELT E-115, span #0: The Irish Supernatural, span #1: Fall term 2017 | CRN 15371, span #2: On campus only, span #3: Wednesdays, 5:30-7:30 pm, span #4: Sever Hall 210, span #5: Aug. 30, 2017, span #6: Noncredit: $900, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: CGRK E-1A, span #0: Elementary Classical Greek, span #1: Fall term 2017 | CRN 14240, span #2: On campus only, span #3: Wednesdays, 5:30-7:30 pm, span #4: Sever Hall 109, span #5: Aug. 30, 2017, span #6: Noncredit: $1150, span #7: Undergraduate credit: $1150, span #8: Credits: 2
h1 > small: CGRK E-1B, span #0: Elementary Classical Greek, span #1: Spring Term 2018 | CRN 23989, span #2: On campus only, span #3: Wednesdays, 5:30-7:30 pm, span #4: Sever Hall 109, span #5: Jan. 24, 2018, span #6: Noncredit: $1150, span #7: Undergraduate credit: $1150, span #8: Credits: 2
h1 > small: CGRK E-31, span #0: Homer's Odyssey, span #1: Fall term 2017 | CRN 15372, span #2: On campus only, span #3: Wednesdays, 5:30-7:30 pm, span #4: Boylston Hall 104, span #5: Aug. 30, 2017, span #6: Noncredit: $1550, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: CGRK E-35, span #0: Euripides, span #1: Spring Term 2018 | CRN 25048, span #2: On campus only, span #3: Wednesdays, 5:30-7:30 pm, span #4: Boylston Hall 103, span #5: Jan. 24, 2018, span #6: Noncredit: $1550, span #7: Undergraduate credit: $1550, span #8: Graduate credit: $2700, span #9: Credits: 4
h1 > small: CHEM E-100, span #0: Organic Chemistry of Drug Synthesis and Action, span #1: Fall term 2017 | CRN 14210, span #2: On campus only, span #3: Wednesdays, 7:40-9:40 pm, span #4: Science Center 110, span #5: Aug. 30, 2017, span #6: Undergraduate credit: $1550, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: CHEM E-17, span #0: Principles of Organic Chemistry, span #1: Fall term 2017 | CRN 15393, span #2: On campus with online option, span #3: Thursdays, 6-9 pm, span #4: Science Center Hall D, span #5: Aug. 31, 2017, span #6: Undergraduate credit: $1150, span #7: Credits: 3
h1 > small: CHEM E-17, span #0: Principles of Organic Chemistry, span #1: Spring Term 2018 | CRN 25023, span #2: Online only, span #3: On Demand, span #4: Jan. 24, 2018, span #5: Undergraduate credit: $1150, span #6: Credits: 3
h1 > small: CHEM E-17L, span #0: Principles of Organic Chemistry: Laboratory, span #1: Fall term 2017 | CRN 15505, span #2:  | Section 3, span #3: On campus only, span #4: Saturdays, 9 am-1 pm, span #5: Science Center 210, span #6: Sep. 2, 2017, span #7: Undergraduate credit: $800, span #8: Credits: 2
h1 > small: CHEM E-17L, span #0: Principles of Organic Chemistry: Laboratory, span #1: Fall term 2017 | CRN 15504, span #2:  | Section 2, span #3: On campus only, span #4: Wednesdays, 1-5 pm, span #5: Science Center 210, span #6: Aug. 30, 2017, span #7: Undergraduate credit: $800, span #8: Credits: 2
h1 > small: CHEM E-17L, span #0: Principles of Organic Chemistry: Laboratory, span #1: Fall term 2017 | CRN 15394, span #2:  | Section 1, span #3: On campus only, span #4: Tuesdays, 7-11 pm, span #5: Science Center 210, span #6: Aug. 29, 2017, span #7: Undergraduate credit: $800, span #8: Credits: 2
h1 > small: CHEM E-17L, span #0: Principles of Organic Chemistry: Laboratory, span #1: Spring Term 2018 | CRN 25130, span #2:  | Section 2, span #3: On campus only, span #4: Wednesdays, 1-5 pm, span #5: Science Center 210, span #6: Jan. 24, 2018, span #7: Undergraduate credit: $800, span #8: Credits: 2
h1 > small: CHEM E-17L, span #0: Principles of Organic Chemistry: Laboratory, span #1: Spring Term 2018 | CRN 25131, span #2:  | Section 3, span #3: On campus only, span #4: Saturdays, 9 am-1 pm, span #5: Science Center 210, span #6: Jan. 27, 2018, span #7: Undergraduate credit: $800, span #8: Credits: 2
h1 > small: CHEM E-17L, span #0: Principles of Organic Chemistry: Laboratory, span #1: Spring Term 2018 | CRN 25024, span #2:  | Section 1, span #3: On campus only, span #4: Tuesdays, 7-11 pm, span #5: Science Center 210, span #6: Jan. 23, 2018, span #7: Undergraduate credit: $800, span #8: Credits: 2
h1 > small: CHEM E-1A, span #0: General Chemistry I (Lecture and Lab), span #1: Fall term 2017 | CRN 11918, span #2: On campus only, span #3: Thursdays, 6-9 pm, span #4: Science Center Hall B, span #5: Aug. 31, 2017, span #6: Undergraduate credit: $1550, span #7: Credits: 4
h1 > small: CHEM E-1AX, span #0: General Chemistry I (Lecture), span #1: Fall term 2017 | CRN 14578, span #2: Online only, span #3: On Demand, span #4: Sep. 1, 2017, span #5: Undergraduate credit: $1150, span #6: Credits: 3
h1 > small: CHEM E-1AXL, span #0: General Chemistry I (Lab), span #1: Fall term 2017 | CRN 14587, span #2: On campus only, span #3: Undergraduate credit: $400, span #4: Credits: 1
h1 > small: CHEM E-1B, span #0: General Chemistry II (Lecture and Lab), span #1: Spring Term 2018 | CRN 20020, span #2: On campus only, span #3: Thursdays, 6-9 pm, span #4: Science Center Hall B, span #5: Jan. 25, 2018, span #6: Undergraduate credit: $1550, span #7: Credits: 4
h1 > small: CHEM E-1BX, span #0: General Chemistry II (Lecture), span #1: Spring Term 2018 | CRN 24285, span #2: Online only, span #3: On Demand, span #4: Jan. 26, 2018, span #5: Undergraduate credit: $1150, span #6: Credits: 3
h1 > small: CHEM E-1BXL, span #0: General Chemistry II (Lab), span #1: Spring Term 2018 | CRN 24307, span #2: On campus only, span #3: Undergraduate credit: $400, span #4: Credits: 1
h1 > small: CHEM E-27, span #0: Organic Chemistry of Life, span #1: Spring Term 2018 | CRN 25022, span #2: On campus only, span #3: Thursdays, 6-9 pm, span #4: Science Center Hall D, span #5: Jan. 25, 2018, span #6: Undergraduate credit: $1150, span #7: Credits: 3
h1 > small: CLAS E-116, span #0: The Ancient Greek Hero, span #1: Fall term 2017 | CRN 13404, span #2: Online only, span #3: On Demand, span #4: Aug. 31, 2017, span #5: Noncredit: $1550, span #6: Undergraduate credit: $1550, span #7: Graduate credit: $2700, span #8: Credits: 4
h1 > small: CLAS E-116, span #0: The Ancient Greek Hero, span #1: Spring Term 2018 | CRN 24099, span #2: Online only, span #3: On Demand, span #4: Jan. 25, 2018, span #5: Noncredit: $1550, span #6: Undergraduate credit: $1550, span #7: Graduate credit: $2700, span #8: Credits: 4
